machine_code,day,time,pressure_2
196,20240614,0,2.117000102996826
196,20240614,1,2.1040000915527344
196,20240614,2,2.1040000915527344
196,20240614,3,2.1040000915527344
196,20240614,4,2.1040000915527344
196,20240614,5,2.1040000915527344
196,20240614,6,2.1040000915527344
196,20240614,7,2.1040000915527344
196,20240614,8,2.1040000915527344
196,20240614,9,2.125999927520752
196,20240614,10,2.125999927520752
196,20240614,11,2.125999927520752
196,20240614,12,2.125999927520752
196,20240614,13,2.1670000553131104
196,20240614,14,2.1670000553131104
196,20240614,15,2.1670000553131104
196,20240614,16,2.1670000553131104
196,20240614,17,2.1670000553131104
196,20240614,18,2.1670000553131104
196,20240614,19,2.1670000553131104
196,20240614,20,2.2090001106262207
196,20240614,21,2.2090001106262207
196,20240614,22,2.2090001106262207
196,20240614,23,2.2090001106262207
196,20240614,24,2.2139999866485596
196,20240614,25,2.2139999866485596
196,20240614,26,2.2139999866485596
196,20240614,27,2.2139999866485596
196,20240614,28,2.2249999046325684
196,20240614,29,2.2249999046325684
196,20240614,30,2.2249999046325684
196,20240614,31,2.2249999046325684
196,20240614,32,2.2249999046325684
196,20240614,33,2.2249999046325684
196,20240614,34,2.2249999046325684
196,20240614,35,2.2320001125335693
196,20240614,36,2.2320001125335693
196,20240614,37,2.2320001125335693
196,20240614,38,2.2320001125335693
196,20240614,39,2.25
196,20240614,40,2.25
196,20240614,41,2.25
196,20240614,42,2.26200008392334
196,20240614,43,2.26200008392334
196,20240614,44,2.26200008392334
196,20240614,45,2.26200008392334
196,20240614,46,2.26200008392334
196,20240614,47,2.26200008392334
196,20240614,48,2.26200008392334
196,20240614,49,2.26200008392334
196,20240614,50,2.2660000324249268
196,20240614,51,2.2660000324249268
196,20240614,52,2.2660000324249268
196,20240614,53,2.2660000324249268
196,20240614,54,2.2660000324249268
196,20240614,55,2.2660000324249268
196,20240614,56,2.2660000324249268
196,20240614,57,2.2660000324249268
196,20240614,58,2.2660000324249268
196,20240614,59,2.2660000324249268
196,20240614,100,2.2660000324249268
196,20240614,101,2.2300000190734863
196,20240614,102,2.2300000190734863
196,20240614,103,2.2300000190734863
196,20240614,104,2.200000047683716
196,20240614,105,2.200000047683716
196,20240614,106,2.200000047683716
196,20240614,107,2.200000047683716
196,20240614,108,2.1760001182556152
196,20240614,109,2.1760001182556152
196,20240614,110,2.1760001182556152
196,20240614,111,2.1760001182556152
196,20240614,112,2.1760001182556152
196,20240614,113,2.1760001182556152
196,20240614,114,2.1760001182556152
196,20240614,115,2.1760001182556152
196,20240614,116,2.1530001163482666
196,20240614,117,2.1530001163482666
196,20240614,118,2.1530001163482666
196,20240614,119,2.1530001163482666
196,20240614,120,2.0880000591278076
196,20240614,121,2.0880000591278076
196,20240614,122,2.0880000591278076
196,20240614,123,2.0880000591278076
196,20240614,124,2.0880000591278076
196,20240614,125,2.0880000591278076
196,20240614,126,2.0880000591278076
196,20240614,127,2.078000068664551
196,20240614,128,2.078000068664551
196,20240614,129,2.078000068664551
196,20240614,130,2.078000068664551
196,20240614,131,2.078000068664551
196,20240614,132,2.078000068664551
196,20240614,133,2.078000068664551
196,20240614,134,2.078000068664551
196,20240614,135,2.0859999656677246
196,20240614,136,2.0859999656677246
196,20240614,137,2.0859999656677246
196,20240614,138,2.0859999656677246
196,20240614,139,2.0859999656677246
196,20240614,140,2.0859999656677246
196,20240614,141,2.0859999656677246
196,20240614,142,2.109999895095825
196,20240614,143,2.109999895095825
196,20240614,144,2.109999895095825
196,20240614,145,2.109999895095825
196,20240614,146,2.1670000553131104
196,20240614,147,2.1670000553131104
196,20240614,148,2.1670000553131104
196,20240614,149,2.1670000553131104
196,20240614,150,2.180000066757202
196,20240614,151,2.180000066757202
196,20240614,152,2.180000066757202
196,20240614,153,2.180000066757202
196,20240614,154,2.180000066757202
196,20240614,155,2.180000066757202
196,20240614,156,2.180000066757202
196,20240614,157,2.203000068664551
196,20240614,158,2.203000068664551
196,20240614,159,2.203000068664551
196,20240614,200,2.203000068664551
196,20240614,201,2.2360000610351562
196,20240614,202,2.2360000610351562
196,20240614,203,2.2360000610351562
196,20240614,204,2.2360000610351562
196,20240614,205,2.2360000610351562
196,20240614,206,2.2360000610351562
196,20240614,207,2.2360000610351562
196,20240614,208,2.2880001068115234
196,20240614,209,2.2880001068115234
196,20240614,210,2.2880001068115234
196,20240614,211,2.2880001068115234
196,20240614,212,2.2980000972747803
196,20240614,213,2.2980000972747803
196,20240614,214,2.2980000972747803
196,20240614,215,2.2980000972747803
196,20240614,216,2.299999952316284
196,20240614,217,2.299999952316284
196,20240614,218,2.299999952316284
196,20240614,219,2.299999952316284
196,20240614,220,2.302000045776367
196,20240614,221,2.302000045776367
196,20240614,222,2.302000045776367
196,20240614,223,2.3269999027252197
196,20240614,224,2.3269999027252197
196,20240614,225,2.3269999027252197
196,20240614,226,2.3269999027252197
196,20240614,227,2.3269999027252197
196,20240614,228,2.3269999027252197
196,20240614,229,2.3269999027252197
196,20240614,230,2.3269999027252197
196,20240614,231,2.3489999771118164
196,20240614,232,2.3489999771118164
196,20240614,233,2.3489999771118164
196,20240614,234,2.3489999771118164
196,20240614,235,2.36299991607666
196,20240614,236,2.36299991607666
196,20240614,237,2.36299991607666
196,20240614,238,2.3610000610351562
196,20240614,239,2.3610000610351562
196,20240614,240,2.3610000610351562
196,20240614,241,2.3610000610351562
196,20240614,242,2.3610000610351562
196,20240614,243,2.3610000610351562
196,20240614,244,2.3610000610351562
196,20240614,245,2.3610000610351562
196,20240614,246,2.3429999351501465
196,20240614,247,2.3429999351501465
196,20240614,248,2.3429999351501465
196,20240614,249,2.3399999141693115
196,20240614,250,2.3399999141693115
196,20240614,251,2.3399999141693115
196,20240614,252,2.3399999141693115
196,20240614,253,2.3380000591278076
196,20240614,254,2.3380000591278076
196,20240614,255,2.3380000591278076
196,20240614,256,2.3380000591278076
196,20240614,257,2.3380000591278076
196,20240614,258,2.3380000591278076
196,20240614,259,2.3380000591278076
196,20240614,300,2.3380000591278076
196,20240614,301,2.3429999351501465
196,20240614,302,2.3429999351501465
196,20240614,303,2.3429999351501465
196,20240614,304,2.3429999351501465
196,20240614,305,2.3399999141693115
196,20240614,306,2.3399999141693115
196,20240614,307,2.3399999141693115
196,20240614,308,2.3380000591278076
196,20240614,309,2.3380000591278076
196,20240614,310,2.3380000591278076
196,20240614,311,2.3380000591278076
196,20240614,312,2.3380000591278076
196,20240614,313,2.3380000591278076
196,20240614,314,2.3380000591278076
196,20240614,315,2.3380000591278076
196,20240614,316,2.3450000286102295
196,20240614,317,2.3450000286102295
196,20240614,318,2.3450000286102295
196,20240614,319,2.3450000286102295
196,20240614,320,2.3580000400543213
196,20240614,321,2.3580000400543213
196,20240614,322,2.3580000400543213
196,20240614,323,2.3580000400543213
196,20240614,324,2.3580000400543213
196,20240614,325,2.3580000400543213
196,20240614,326,2.3580000400543213
196,20240614,327,2.388000011444092
196,20240614,328,2.388000011444092
196,20240614,329,2.388000011444092
196,20240614,330,2.388000011444092
196,20240614,331,2.3940000534057617
196,20240614,332,2.3940000534057617
196,20240614,333,2.3940000534057617
196,20240614,334,2.3940000534057617
196,20240614,335,2.3940000534057617
196,20240614,336,2.3940000534057617
196,20240614,337,2.3940000534057617
196,20240614,338,2.4059998989105225
196,20240614,339,2.4059998989105225
196,20240614,340,2.4059998989105225
196,20240614,341,2.4059998989105225
196,20240614,342,2.4110000133514404
196,20240614,343,2.4110000133514404
196,20240614,344,2.4110000133514404
196,20240614,345,2.4110000133514404
196,20240614,346,2.4189999103546143
196,20240614,347,2.4189999103546143
196,20240614,348,2.4189999103546143
196,20240614,349,2.4189999103546143
196,20240614,350,2.4189999103546143
196,20240614,351,2.4189999103546143
196,20240614,352,2.4189999103546143
196,20240614,353,2.4079999923706055
196,20240614,354,2.4079999923706055
196,20240614,355,2.4079999923706055
196,20240614,356,2.4079999923706055
196,20240614,357,2.3469998836517334
196,20240614,358,2.3469998836517334
196,20240614,359,2.3469998836517334
196,20240614,400,2.3469998836517334
196,20240614,401,2.296999931335449
196,20240614,402,2.296999931335449
196,20240614,403,2.296999931335449
196,20240614,404,2.296999931335449
196,20240614,405,2.296999931335449
196,20240614,406,2.296999931335449
196,20240614,407,2.296999931335449
196,20240614,408,2.2190001010894775
196,20240614,409,2.2190001010894775
196,20240614,410,2.2190001010894775
196,20240614,411,2.2190001010894775
196,20240614,412,2.121999979019165
196,20240614,413,2.121999979019165
196,20240614,414,2.121999979019165
196,20240614,415,2.121999979019165
196,20240614,416,2.0789999961853027
196,20240614,417,2.0789999961853027
196,20240614,418,2.0789999961853027
196,20240614,419,2.0789999961853027
196,20240614,420,2.0789999961853027
196,20240614,421,2.0789999961853027
196,20240614,422,2.0789999961853027
196,20240614,423,2.055999994277954
196,20240614,424,2.055999994277954
196,20240614,425,2.055999994277954
196,20240614,426,2.055999994277954
196,20240614,427,2.0510001182556152
196,20240614,428,2.0510001182556152
196,20240614,429,2.0510001182556152
196,20240614,430,2.0510001182556152
196,20240614,431,2.0739998817443848
196,20240614,432,2.0739998817443848
196,20240614,433,2.0739998817443848
196,20240614,434,2.0759999752044678
196,20240614,435,2.0759999752044678
196,20240614,436,2.0759999752044678
196,20240614,437,2.0759999752044678
196,20240614,438,2.069999933242798
196,20240614,439,2.069999933242798
196,20240614,440,2.069999933242798
196,20240614,441,2.069999933242798
196,20240614,442,2.069999933242798
196,20240614,443,2.069999933242798
196,20240614,444,2.069999933242798
196,20240614,445,2.069999933242798
196,20240614,446,2.078000068664551
196,20240614,447,2.078000068664551
196,20240614,448,2.078000068664551
196,20240614,449,2.078000068664551
196,20240614,450,2.078000068664551
196,20240614,451,2.078000068664551
196,20240614,452,2.078000068664551
196,20240614,453,2.078000068664551
196,20240614,454,2.078000068664551
196,20240614,455,2.078000068664551
196,20240614,456,2.078000068664551
196,20240614,457,2.0789999961853027
196,20240614,458,2.0789999961853027
196,20240614,459,2.0789999961853027
196,20240614,500,2.0789999961853027
196,20240614,501,2.066999912261963
196,20240614,502,2.066999912261963
196,20240614,503,2.066999912261963
196,20240614,504,2.046999931335449
196,20240614,505,2.046999931335449
196,20240614,506,2.046999931335449
196,20240614,507,2.046999931335449
196,20240614,508,2.046999931335449
196,20240614,509,2.046999931335449
196,20240614,510,2.046999931335449
196,20240614,511,2.046999931335449
196,20240614,512,2.0429999828338623
196,20240614,513,2.0429999828338623
196,20240614,514,2.0429999828338623
196,20240614,515,2.052000045776367
196,20240614,516,2.052000045776367
196,20240614,517,2.052000045776367
196,20240614,518,2.052000045776367
196,20240614,519,2.078000068664551
196,20240614,520,2.078000068664551
196,20240614,521,2.078000068664551
196,20240614,522,2.078000068664551
196,20240614,523,2.078000068664551
