machine_code,day,time,diff,event_limit,event_status,is_maintenance,pressure_2,pressure_2_mean,pressure_2_std,prev_pressure_2,sigma_level
109,20231123,63844,0.12200000137090683,2.005000114440918,3,0,2.061000108718872,1.9490000009536743,0.02199999988079071,1.9390000104904175,3
109,20231123,65144,0.07900000363588333,1.9830000400543213,3,0,1.9839999675750732,1.940999984741211,0.026000000536441803,1.9049999713897705,3
109,20231123,71657,0.0989999994635582,1.9730000495910645,3,0,1.996999979019165,1.940000057220459,0.02500000037252903,1.8980000019073486,3
109,20231123,80927,0.07900000363588333,2.0230000019073486,3,0,2.0269999504089355,1.9609999656677246,0.02500000037252903,1.9479999542236328,3
109,20231123,81611,0.10100000351667404,2.003999948501587,3,0,2.0420000553131104,1.9390000104904175,0.020999999716877937,1.940999984741211,3
109,20231123,81819,0.11800000071525574,2.009999990463257,3,0,2.0380001068115234,1.9500000476837158,0.029999999329447746,1.9199999570846558,3
109,20231123,82418,0.0989999994635582,2.0450000762939453,3,0,2.059999942779541,1.9490000009536743,0.02800000086426735,1.9609999656677246,3
109,20231123,82515,-0.10100000351667404,1.9259999990463257,1,0,1.9119999408721924,1.9529999494552612,0.028999999165534973,2.013000011444092,3
109,20231123,82911,0.1080000028014183,2.0460000038146973,3,0,2.0490000247955322,1.9600000381469727,0.03500000014901161,1.940999984741211,3
109,20231123,90501,0.08100000023841858,2.0139999389648438,3,0,2.0199999809265137,1.9600000381469727,0.02500000037252903,1.9390000104904175,3
109,20231123,90835,-0.0949999988079071,1.944000005722046,1,0,1.9359999895095825,1.9520000219345093,0.028999999165534973,2.0309998989105225,3
109,20231123,91239,0.07900000363588333,2.0480000972747803,3,0,2.0490000247955322,1.9539999961853027,0.026000000536441803,1.9700000286102295,3
109,20231123,92149,0.0729999989271164,1.965999960899353,3,0,2.0,1.9470000267028809,0.013000000268220901,1.9270000457763672,3
109,20231123,92153,-0.04100000113248825,1.9609999656677246,1,0,1.9589999914169312,1.9479999542236328,0.013000000268220901,2.0,3
109,20231123,92353,0.08100000023841858,2.0350000858306885,3,0,2.055999994277954,1.9490000009536743,0.019999999552965164,1.975000023841858,3
109,20231123,93455,0.10199999809265137,2.069999933242798,3,0,2.1059999465942383,1.9630000591278076,0.02199999988079071,2.003999948501587,3
109,20231123,94151,0.1080000028014183,2.046999931335449,3,0,2.055999994277954,1.9570000171661377,0.032999999821186066,1.9479999542236328,3
109,20231123,94525,0.12399999797344208,2.0160000324249268,3,0,2.046999931335449,1.9600000381469727,0.03099999949336052,1.9229999780654907,3
109,20231123,94751,0.09399999678134918,2.0390000343322754,3,0,2.0490000247955322,1.9600000381469727,0.02800000086426735,1.9550000429153442,3
109,20231123,95014,0.1420000046491623,2.069999933242798,3,0,2.0920000076293945,1.9670000076293945,0.03999999910593033,1.9500000476837158,3
109,20231123,95610,0.14900000393390656,2.0339999198913574,3,0,2.072000026702881,1.9579999446868896,0.03700000047683716,1.9229999780654907,3
109,20231123,100608,0.08799999952316284,2.0220000743865967,3,0,2.0290000438690186,1.9730000495910645,0.027000000700354576,1.940999984741211,3
109,20231123,100908,0.09600000083446503,2.015000104904175,3,0,2.0239999294281006,1.9639999866485596,0.028999999165534973,1.9279999732971191,3
109,20231123,102725,0.12600000202655792,1.9850000143051147,3,0,2.0510001182556152,1.9550000429153442,0.019999999552965164,1.9249999523162842,3
109,20231123,103129,0.09200000017881393,2.055999994277954,3,0,2.058000087738037,1.9589999914169312,0.029999999329447746,1.965999960899353,3
109,20231123,103443,0.11400000005960464,2.0329999923706055,3,0,2.0510001182556152,1.9589999914169312,0.03200000151991844,1.937000036239624,3
109,20231123,104720,-0.1340000033378601,1.937999963760376,1,0,1.9179999828338623,2.0460000038146973,0.03799999877810478,2.052000045776367,3
109,20231123,115801,-0.07199999690055847,1.9270000457763672,1,0,1.8940000534057617,1.9359999895095825,0.013000000268220901,1.965999960899353,3
109,20231123,115850,0.06800000369548798,2.005000114440918,3,0,2.0250000953674316,1.934999942779541,0.01600000075995922,1.9570000171661377,3
109,20231123,120415,0.0729999989271164,2.003000020980835,3,0,2.006999969482422,1.9450000524520874,0.023000000044703484,1.934000015258789,3
109,20231123,120712,0.08500000089406967,2.0139999389648438,3,0,2.0239999294281006,1.9479999542236328,0.02500000037252903,1.9390000104904175,3
109,20231123,120950,0.10100000351667404,1.9889999628067017,3,0,2.015000104904175,1.9459999799728394,0.02500000037252903,1.9140000343322754,3
109,20231123,121746,0.07500000298023224,2.075000047683716,3,0,2.0810000896453857,1.9500000476837158,0.023000000044703484,2.00600004196167,3
109,20231123,123511,-0.05900000035762787,1.906999945640564,1,0,1.9049999713897705,1.940999984741211,0.01899999938905239,1.9639999866485596,3
109,20231123,123530,0.061000000685453415,2.00600004196167,3,0,2.006999969482422,1.940000057220459,0.019999999552965164,1.9459999799728394,3
109,20231123,123715,0.14000000059604645,2.003000020980835,3,0,2.0739998817443848,1.9479999542236328,0.023000000044703484,1.934000015258789,3
109,20231123,124000,0.12600000202655792,2.0899999141693115,3,0,2.0989999771118164,1.965000033378601,0.039000000804662704,1.9730000495910645,3
109,20231123,132941,-0.12800000607967377,1.9579999446868896,1,0,1.8960000276565552,2.00600004196167,0.02199999988079071,2.0239999294281006,3
109,20231123,150532,0.12300000339746475,2.072000026702881,3,0,2.078000068664551,1.968999981880188,0.039000000804662704,1.9550000429153442,3
109,20231123,154212,0.09700000286102295,2.009000062942505,3,0,2.0399999618530273,1.934000015258789,0.02199999988079071,1.9429999589920044,3
