machine_code,day,time,diff,event_limit,event_status,is_maintenance,pressure_2,pressure_2_mean,pressure_2_std,prev_pressure_2,sigma_level
179,20240614,21430,0.10499999672174454,2.006999969482422,3,0,2.0160000324249268,1.9769999980926514,0.024000000208616257,1.9110000133514404,4
179,20240614,31005,-0.01600000075995922,2.3559999465942383,1,0,2.3519999980926514,2.36899995803833,0.003000000026077032,2.368000030517578,4
179,20240614,31009,-0.017999999225139618,2.3359999656677246,1,0,2.3340001106262207,2.36899995803833,0.004000000189989805,2.3519999980926514,4
179,20240614,32516,-0.03799999877810478,2.2880001068115234,1,0,2.2860000133514404,2.316999912261963,0.008999999612569809,2.3239998817443848,4
179,20240614,132843,0.12200000137090683,2.009999990463257,3,0,2.0160000324249268,1.972000002861023,0.028999999165534973,1.8940000534057617,4
179,20240615,23737,0.12399999797344208,2.005000114440918,3,0,2.013000011444092,1.937999963760376,0.028999999165534973,1.8890000581741333,4
179,20240615,31932,0.12200000137090683,2.006999969482422,3,0,2.009000062942505,1.9390000104904175,0.029999999329447746,1.8869999647140503,4
179,20240615,51037,0.12300000339746475,1.9769999980926514,3,0,2.0160000324249268,1.9459999799728394,0.020999999716877937,1.8930000066757202,4
179,20240615,51118,0.1289999932050705,1.9910000562667847,3,0,2.0199999809265137,1.9450000524520874,0.02500000037252903,1.8910000324249268,4
179,20240615,55358,0.08399999886751175,2.006999969482422,3,0,2.010999917984009,1.968000054359436,0.019999999552965164,1.9270000457763672,4
